http://productfeed.ch:80, malicious, Wed Sep 20 01:39:29 2017, https://quttera.com/detailed_report/productfeed.ch; Insert
http://www.ip-api.com:80, malicious, Tue Sep 19 14:05:32 2017, https://quttera.com/detailed_report/www.ip-api.com; Insert
http://www.enchantier.com:80, malicious, Tue Sep 19 13:53:23 2017, https://quttera.com/detailed_report/www.enchantier.com; Insert
http://litehack.ru:80, malicious, Tue Sep 19 13:51:42 2017, https://quttera.com/detailed_report/litehack.ru; Insert
http://ruban.de:80, malicious, Tue Sep 19 13:38:52 2017, https://quttera.com/detailed_report/ruban.de; Insert
http://www.bestdealmart.com:80, malicious, Tue Sep 19 13:29:09 2017, https://quttera.com/detailed_report/www.bestdealmart.com; Insert
http://korolivska-sluzhba.ukit.me:80, malicious, Tue Sep 19 13:16:31 2017, https://quttera.com/detailed_report/korolivska-sluzhba.ukit.me; Insert
http://bianca-balti-candids1007.blogspot.com:80, malicious, Tue Sep 19 13:12:52 2017, https://quttera.com/detailed_report/bianca-balti-candids1007.blogspot.com; Insert
https://www.lbjclinic.com:443, malicious, Tue Sep 19 12:58:56 2017, https://quttera.com/detailed_report/www.lbjclinic.com; Insert
http://serat-dz.com:80, malicious, Tue Sep 19 12:58:42 2017, https://quttera.com/detailed_report/serat-dz.com; Insert
http://freshchix.com:80, malicious, Tue Sep 19 12:56:01 2017, https://quttera.com/detailed_report/freshchix.com; Insert
http://www.internethighway.in:80, malicious, Tue Sep 19 12:49:25 2017, https://quttera.com/detailed_report/www.internethighway.in; Insert
https://www.threatcrowd.org:443, malicious, Tue Sep 19 12:46:10 2017, https://quttera.com/detailed_report/www.threatcrowd.org; Insert
http://sexix.net:80, malicious, Tue Sep 19 12:42:04 2017, https://quttera.com/detailed_report/sexix.net; Insert
http://assistirosdezmandamentosonline.blogspot.com:80, malicious, Tue Sep 19 12:30:30 2017, https://quttera.com/detailed_report/assistirosdezmandamentosonline.blogspot.com; Insert
http://sexyi.am:80, malicious, Tue Sep 19 12:27:38 2017, https://quttera.com/detailed_report/sexyi.am; Insert
http://vegdining.com:80, malicious, Tue Sep 19 12:27:00 2017, https://quttera.com/detailed_report/vegdining.com; Insert
http://dinamic.si:80, malicious, Tue Sep 19 12:24:23 2017, https://quttera.com/detailed_report/dinamic.si; Insert
http://nerpter77.com:80, malicious, Tue Sep 19 12:13:05 2017, https://quttera.com/detailed_report/nerpter77.com; Insert
http://zanadoo.gr:80, malicious, Tue Sep 19 12:04:26 2017, https://quttera.com/detailed_report/zanadoo.gr; Insert
http://www.wakecanada.ca:80, malicious, Tue Sep 19 12:03:57 2017, https://quttera.com/detailed_report/www.wakecanada.ca; Insert
http://litstart.ru:80, malicious, Tue Sep 19 12:03:38 2017, https://quttera.com/detailed_report/litstart.ru; Insert
http://fantasy.sport.cz:80, malicious, Tue Sep 19 12:02:53 2017, https://quttera.com/detailed_report/fantasy.sport.cz; Insert
http://www.rubyfair.com:80, malicious, Tue Sep 19 12:02:52 2017, https://quttera.com/detailed_report/www.rubyfair.com; Insert
http://lego.lk:80, malicious, Tue Sep 19 11:51:38 2017, https://quttera.com/detailed_report/lego.lk; Insert
http://bonberenea.com:80, malicious, Tue Sep 19 11:44:09 2017, https://quttera.com/detailed_report/bonberenea.com; Insert
http://best-erotiqa.pw:80, malicious, Tue Sep 19 11:38:16 2017, https://quttera.com/detailed_report/best-erotiqa.pw; Insert
http://wallstreetpit.com:80, malicious, Tue Sep 19 11:37:15 2017, https://quttera.com/detailed_report/wallstreetpit.com; Insert
http://maxisoftware.ru:80, malicious, Tue Sep 19 11:35:50 2017, https://quttera.com/detailed_report/maxisoftware.ru; Insert
http://videoprn.pw:80, malicious, Tue Sep 19 11:35:16 2017, https://quttera.com/detailed_report/videoprn.pw; Insert
http://www.watchjavonline.com:80, malicious, Tue Sep 19 11:34:13 2017, https://quttera.com/detailed_report/www.watchjavonline.com; Insert
http://www.neti.ee:80, malicious, Tue Sep 19 11:28:49 2017, https://quttera.com/detailed_report/www.neti.ee; Insert
http://thecambridgeknee.co.uk:80, malicious, Tue Sep 19 11:09:47 2017, https://quttera.com/detailed_report/thecambridgeknee.co.uk; Insert
http://www.emptyloop.com:80, malicious, Tue Sep 19 11:09:22 2017, https://quttera.com/detailed_report/www.emptyloop.com; Insert
http://www.otwock.pl:80, malicious, Tue Sep 19 10:59:41 2017, https://quttera.com/detailed_report/www.otwock.pl; Insert
http://recommennude.com:80, malicious, Tue Sep 19 10:45:51 2017, https://quttera.com/detailed_report/recommennude.com; Insert
http://www.pouet.net:80, malicious, Tue Sep 19 10:41:23 2017, https://quttera.com/detailed_report/www.pouet.net; Insert
http://lorry.hu:80, malicious, Tue Sep 19 10:40:42 2017, https://quttera.com/detailed_report/lorry.hu; Insert
http://www.doblo-club.ru:80, malicious, Tue Sep 19 10:39:52 2017, https://quttera.com/detailed_report/www.doblo-club.ru; Insert
http://phunghoangkiem.com:80, malicious, Tue Sep 19 10:39:37 2017, https://quttera.com/detailed_report/phunghoangkiem.com; Insert
http://lagostradersexpo.com:80, malicious, Tue Sep 19 10:38:46 2017, https://quttera.com/detailed_report/lagostradersexpo.com; Insert
http://tractus-asia.com:80, malicious, Tue Sep 19 10:36:18 2017, https://quttera.com/detailed_report/tractus-asia.com; Insert
http://kuechenlatein.com:80, malicious, Tue Sep 19 10:35:55 2017, https://quttera.com/detailed_report/kuechenlatein.com; Insert
http://rentalrelation.com:80, malicious, Tue Sep 19 10:35:51 2017, https://quttera.com/detailed_report/rentalrelation.com; Insert
http://midrealm.org:80, malicious, Tue Sep 19 10:35:46 2017, https://quttera.com/detailed_report/midrealm.org; Insert
http://dreamscene-seven.soft32.com:80, malicious, Tue Sep 19 10:24:23 2017, https://quttera.com/detailed_report/dreamscene-seven.soft32.com; Insert
http://property-management-software-1.soft32.com:80, malicious, Tue Sep 19 10:24:12 2017, https://quttera.com/detailed_report/property-management-software-1.soft32.com; Insert
http://fotomodeliai.lt:80, malicious, Tue Sep 19 10:23:06 2017, https://quttera.com/detailed_report/fotomodeliai.lt; Insert
http://maltastartupjobs.com:80, malicious, Tue Sep 19 10:16:29 2017, https://quttera.com/detailed_report/maltastartupjobs.com; Insert
http://sgirls.hotdolls.info:80, malicious, Tue Sep 19 10:11:33 2017, https://quttera.com/detailed_report/sgirls.hotdolls.info; Insert
http://invertiryespecular.com:80, malicious, Tue Sep 19 09:58:44 2017, https://quttera.com/detailed_report/invertiryespecular.com; Insert
http://ongrungngoclinh.com:80, malicious, Tue Sep 19 09:52:51 2017, https://quttera.com/detailed_report/ongrungngoclinh.com; Insert
http://nice.nonude-place.com:80, malicious, Tue Sep 19 09:51:21 2017, https://quttera.com/detailed_report/nice.nonude-place.com; Insert
http://new.nonude-place.com:80, malicious, Tue Sep 19 09:50:29 2017, https://quttera.com/detailed_report/new.nonude-place.com; Insert
http://www.rashagh.com:80, malicious, Tue Sep 19 09:50:09 2017, https://quttera.com/detailed_report/www.rashagh.com; Insert
http://cs-elect.ru:80, malicious, Tue Sep 19 09:46:58 2017, https://quttera.com/detailed_report/cs-elect.ru; Insert
http://secure2.edf.org:80, malicious, Tue Sep 19 09:46:07 2017, https://quttera.com/detailed_report/secure2.edf.org; Insert
http://co-advisers.ru:80, malicious, Tue Sep 19 09:35:54 2017, https://quttera.com/detailed_report/co-advisers.ru; Insert
http://ufoevidence.org:80, malicious, Tue Sep 19 09:35:37 2017, https://quttera.com/detailed_report/ufoevidence.org; Insert
http://bsouldesign.cba.pl:80, malicious, Tue Sep 19 09:35:34 2017, https://quttera.com/detailed_report/bsouldesign.cba.pl; Insert
http://crisguzzo.com.br:80, malicious, Tue Sep 19 09:35:33 2017, https://quttera.com/detailed_report/crisguzzo.com.br; Insert
http://shimizu.com.hk:80, malicious, Tue Sep 19 09:35:10 2017, https://quttera.com/detailed_report/shimizu.com.hk; Insert
http://www.redmine.org:80, malicious, Tue Sep 19 09:32:32 2017, https://quttera.com/detailed_report/www.redmine.org; Insert
http://wldcdn.net:80, malicious, Tue Sep 19 09:27:36 2017, https://quttera.com/detailed_report/wldcdn.net; Insert
http://subaruclub.nl:80, malicious, Tue Sep 19 09:23:19 2017, https://quttera.com/detailed_report/subaruclub.nl; Insert
